date,location,temp_max_c,temp_min_c,temp_mean_c,precip_mm
2023-11-16,Denver,5.5248430338959515,-4.712102283987308,2.3580347472338694,0.0
2023-11-17,Denver,9.267527288565324,-0.8636263044289634,3.1980296433067426,0.7838199699523554
2023-11-18,Denver,9.49329700516587,-0.7399201977530412,4.853785102403072,0.0
2023-11-19,Denver,5.215339694146893,-4.963474373952819,0.7775709054712894,0.053613216853936996
2023-11-20,Denver,15.742351742211998,4.2849011411709,9.675911789906761,1.2789892227988258
2023-11-21,Denver,6.21615852927519,-3.6247787071857394,0.5497635620461301,0.22452298030730045
2023-11-22,Denver,4.5553650013358755,-3.8957506980284267,0.09681425006449595,0.22182632555214044
2023-11-23,Denver,14.126719595815292,2.4260559972560873,7.3877248907689195,0.7235670262786149
2023-11-24,Denver,9.843193778992319,-0.29430475849688253,6.464788770392165,0.0
2023-11-25,Denver,12.064815931082938,0.32551228877489446,6.140912520666543,0.0
2023-11-26,Denver,12.224284859846,1.8905544710225826,6.334632972893424,0.0
2023-11-27,Denver,9.13181719070374,-1.561411216297791,4.596136849674726,0.0
2023-11-28,Denver,7.615777347726629,1.3993917453085651,2.126577814363452,1.5555398144246122
2023-11-29,Denver,8.356676080005325,-1.489802105974876,5.23334644458328,0.0
2023-11-30,Denver,9.550152498521864,0.7736826378786614,3.164111969711512,0.0
2023-12-01,Denver,13.035283725511405,3.856298342280586,8.312636930175888,0.0
2023-12-02,Denver,9.355661172635319,1.8192505453530945,5.139745703413879,0.0
2023-12-03,Denver,9.87348232687254,0.2419907016985663,3.2999684881172078,0.1818569584366334
2023-12-04,Denver,8.953173417489815,-1.7315512277638252,5.009688953303954,0.20226162375733203
2023-12-05,Denver,10.299120975656194,3.113364722169372,7.411812920201535,0.0
2023-12-06,Denver,7.347799878146608,-0.8370121841636102,4.682743638432464,0.0
2023-12-07,Denver,10.018836906359045,-0.8197971523406391,4.109821979340585,0.0
2023-12-08,Denver,10.591073746053665,1.7961565339634076,7.51171777479809,0.0
2023-12-09,Denver,15.35346670513582,2.606042595568888,7.721275432159271,0.8394269294985301
2023-12-10,Denver,7.549857304482276,2.5972397525907134,5.672751416307859,0.0
2023-12-11,Denver,13.533780047287252,-0.5053047343185151,5.989095494852195,0.0
2023-12-12,Denver,13.624878318153362,4.048986992091403,8.308352117349434,0.0
2023-12-13,Denver,8.334171705701692,0.8141142214969079,3.479241373507281,0.33251059825709994
2023-12-14,Denver,7.996254126125148,-0.5441945022125587,3.8136327563385723,0.0
2023-12-15,Denver,11.69309988032288,-1.156743977156692,6.094395708794774,0.0
2023-12-16,Denver,12.767750443283806,1.5488698837508394,7.824202496921079,0.0
2023-12-17,Denver,16.268082683308364,5.136108061895369,9.61312986028358,0.0
2023-12-18,Denver,18.494664165764366,8.84720924924895,13.323322692771306,0.0
2023-12-19,Denver,16.913451842744717,7.1704517773779735,11.6879992005519,0.0
2023-12-20,Denver,13.308407593496884,0.7387039364764085,8.853825911817669,0.3020628315328897
2023-12-21,Denver,14.410585712748151,3.9231009699824213,9.496004148329751,0.0
2023-12-22,Denver,12.22730368506545,1.1205385609407577,6.765601031727362,0.0
2023-12-23,Denver,12.373193334402238,3.393020742339413,9.938445923387176,0.7381469476441451
2023-12-24,Denver,12.327121912608568,3.9912163072273668,9.349400045767137,0.0
2023-12-25,Denver,17.520347238356756,6.794014316053738,11.405451097322683,1.6234369468071743
2023-12-26,Denver,13.434283259718285,3.472509876153838,8.177985102526371,0.0
2023-12-27,Denver,17.164522154607692,7.547899048257806,12.44049715913671,0.0
2023-12-28,Denver,20.731436090175666,10.759618545342338,15.703785190577577,0.0
2023-12-29,Denver,16.52403643876963,4.9112195652716535,11.002663880727123,0.0
2023-12-30,Denver,16.948014694737086,7.679735386490179,12.757654215201129,0.2915305518636311
2023-12-31,Denver,17.67920125700401,7.74769822928411,13.846658345107478,0.0
